ID,date_extracted,name,surname,countryID,age,teamID,wage,height,weight,BMI,youthTeamID,value,cards,goals,assists,matches,ntCards,ntGoals,ntAssists,ntMatches,injuryDays,national,transferList,skillForm,skillExperience,skillStamina,skillTeamwork,skillDiscipline,skillPace,skillTechnique,skillPassing,skillKeeper,skillDefending,skillPlaymaking,skillScoring,trainingPosition,isInTrainingSlot
39069623,2025-02-20 08:39:58,Eliraz,Kabudi,52,21,79085,20700.0,185.0,77.7,22.7,58886,1864000.0,1,1,1,96,0,0,0,5,0,2,0,15,10,11,13,12,12,7,6,0,14,5,6,1,true
38958434,2025-02-20 08:39:58,Trga,Livaja,34,25,79085,57400.0,178.0,74.0,23.34,50602,4794000.0,0,0,2,118,0,0,0,0,0,0,0,8,9,11,14,11,13,6,15,13,7,7,7,0,false
38423470,2025-02-20 08:39:58,Julio César,Martínez Ugarte,17,29,79085,40700.0,176.0,77.1,24.9,21197,2450000.0,0,24,33,179,0,0,0,0,0,0,0,6,17,11,17,17,12,11,14,1,11,10,10,2,false
38028907,2025-02-20 08:39:58,Rivaldo,Moises,21,30,79085,43100.0,183.0,91.6,27.35,31591,1874000.0,0,10,31,200,0,0,0,0,10,0,0,0,17,11,13,15,12,11,14,0,13,10,5,2,false
38423923,2025-02-20 08:39:58,Rogelio,Muñoz Escuín,17,28,79085,28600.0,179.0,78.9,24.63,20767,2079000.0,1,2,8,123,0,0,0,0,0,0,0,12,14,11,16,15,11,9,10,0,13,8,8,2,false
38994945,2025-02-20 08:39:58,Lucho,Murado,17,24,79085,19200.0,184.0,72.9,21.53,20326,2003000.0,0,1,0,35,0,0,0,0,0,0,0,17,7,9,15,11,11,10,11,3,12,6,9,2,false
39512830,2025-02-20 08:39:58,Cristian Andrei,Murgoci,9,19,79085,5500.0,180.0,75.5,23.3,70852,597000.0,0,0,0,3,0,0,0,0,0,0,0,11,2,8,14,8,10,8,7,2,5,7,2,2,true
38630178,2025-02-20 08:39:58,Szczepan,Pachel,1,28,79085,52300.0,181.0,73.8,22.53,56111,2491000.0,1,3,15,142,0,0,0,0,0,0,0,2,15,11,17,16,12,15,12,1,10,10,7,2,false
39202810,2025-02-20 08:39:58,Rudy,Perraud,16,22,79085,12200.0,187.0,77.0,22.03,87301,1397000.0,0,0,0,23,0,0,0,0,0,0,0,17,4,10,15,10,11,8,11,1,10,4,3,1,true
39502944,2025-02-20 08:39:58,Srboljub,Pleh,47,19,79085,6100.0,177.0,71.5,22.81,41181,645000.0,0,0,0,7,0,0,0,0,0,0,0,13,4,6,14,9,11,8,7,0,3,5,5,2,true
39058237,2025-02-20 08:39:58,Marqueto,Pratto,21,22,79085,15400.0,178.0,74.5,23.53,121195,1877000.0,0,28,20,70,0,0,0,0,0,0,0,16,11,11,15,13,11,13,8,0,9,9,4,2,true
39315725,2025-02-20 08:39:58,Đỗ,Quốc Việt,84,20,79085,10200.0,182.0,81.1,24.5,85841,1084000.0,0,0,0,22,0,0,0,0,0,2,0,15,4,4,15,9,11,9,4,0,11,6,4,1,true
39611149,2025-02-20 08:39:58,Michał,Raszkiewicz,1,19,79085,6700.0,182.0,88.3,26.65,3065,782000.0,0,0,0,3,0,0,0,0,0,0,0,15,2,6,14,8,10,8,10,1,4,4,2,2,true
38532631,2025-02-20 08:39:58,Constantín,Scher,19,28,79085,43500.0,170.0,65.1,22.54,6025,2980000.0,0,44,35,130,0,0,0,0,0,0,0,10,16,11,17,16,12,14,11,2,9,13,10,2,false
38737051,2025-02-20 08:39:58,Luk,Schockaert,28,27,79085,35600.0,186.0,87.5,25.3,22091,2848000.0,2,0,4,129,0,0,0,0,0,0,0,17,11,11,17,14,11,10,8,1,15,8,8,1,false
38981775,2025-02-27 09:52:47,Alexis,Aparicio,97,24,79085,27400.0,185.0,79.2,23.13,102275,2800000.0,0,73,10,81,0,0,0,0,0,0,0,15,10,11,16,13,12,10,9,0,6,10,15,3,true
38159957,2025-02-27 09:52:47,Wayne,Armstrong,3,30,79085,40300.0,184.0,82.6,24.4,3878,2957000.0,2,1,2,209,0,0,0,0,0,0,0,17,15,11,17,16,13,11,8,1,14,7,6,1,false
38862878,2025-02-27 09:52:47,Simon,Danayan,66,25,79085,51600.0,188.0,82.1,23.22,47100,5973000.0,0,0,0,129,0,0,0,0,0,0,0,15,12,11,17,14,14,5,12,14,6,5,6,0,false
39172644,2025-02-27 09:52:47,Vigen,Darbinyan,66,20,79085,5700.0,181.0,77.5,23.65,47102,406000.0,0,0,1,30,0,0,0,0,0,2,0,3,6,7,1,4,11,4,5,0,9,4,5,1,true
39502957,2025-02-27 09:52:47,Remus-Vasile,Dragomir,9,19,79085,5600.0,179.0,75.4,23.53,61592,620000.0,1,0,1,9,0,0,0,0,0,0,0,10,4,4,14,9,9,5,5,0,6,8,10,3,true
38958862,2025-02-27 09:52:47,Hieronim,Dudzik,1,25,79085,31200.0,186.0,73.7,21.31,50824,2941000.0,0,98,22,101,0,0,0,0,0,0,0,18,12,11,16,14,12,13,7,1,5,11,12,3,false
39609997,2025-02-27 09:52:47,Marian,Gimalski,1,19,79085,5400.0,182.0,80.1,24.19,98272,456000.0,0,0,0,3,0,0,0,0,0,0,0,8,1,6,14,8,10,6,2,1,8,2,4,1,true
38145588,2025-02-27 09:52:47,Ludwik,Janecki,1,28,79085,42400.0,182.0,78.0,23.55,94816,3132000.0,1,0,4,165,0,0,0,0,0,0,0,16,13,11,17,15,13,10,8,0,15,8,9,1,false
38994322,2025-02-27 09:52:47,Aurelio,Jonckheere,28,24,79085,21400.0,181.0,82.8,25.27,13780,2136000.0,2,0,0,54,0,0,0,0,0,0,0,16,7,9,17,12,11,11,7,1,13,12,5,1,false
39069623,2025-02-27 09:52:47,Eliraz,Kabudi,52,21,79085,20700.0,185.0,77.7,22.7,58886,2037000.0,1,1,1,97,0,0,0,5,0,2,0,17,10,11,14,12,12,7,6,0,14,5,6,1,false
38958434,2025-02-27 09:52:47,Trga,Livaja,34,25,79085,57400.0,178.0,74.0,23.34,50602,4491000.0,0,0,2,118,0,0,0,0,0,0,0,6,9,11,13,11,13,6,15,13,7,7,7,0,false
38423470,2025-02-27 09:52:47,Julio César,Martínez Ugarte,17,29,79085,40700.0,176.0,77.1,24.9,21197,2647000.0,0,24,33,181,0,0,0,0,0,0,0,8,17,11,17,17,12,11,14,1,11,10,10,2,false
38028907,2025-02-27 09:52:47,Rivaldo,Moises,21,30,79085,43100.0,183.0,91.6,27.35,31591,1846000.0,0,10,31,201,0,0,0,0,5,0,0,0,17,11,14,15,12,11,14,0,13,10,5,2,false
38423923,2025-02-27 09:52:47,Rogelio,Muñoz Escuín,17,28,79085,28600.0,179.0,78.9,24.63,20767,2208000.0,1,2,8,125,0,0,0,0,0,0,0,14,15,11,16,15,11,9,10,0,13,8,8,2,false
38994945,2025-02-27 09:52:47,Lucho,Murado,17,24,79085,19200.0,184.0,72.9,21.53,20326,2044000.0,0,1,0,36,0,0,0,0,0,0,0,18,8,9,16,12,11,10,11,3,12,6,9,2,false
39512830,2025-02-27 09:52:47,Cristian Andrei,Murgoci,9,19,79085,5500.0,180.0,75.5,23.3,70852,652000.0,0,0,0,3,0,0,0,0,0,0,0,13,2,8,14,8,10,8,7,2,5,8,2,2,true
38630178,2025-02-27 09:52:47,Szczepan,Pachel,1,28,79085,52300.0,181.0,73.8,22.53,56111,2829000.0,1,3,15,144,0,0,0,0,0,0,0,5,15,11,17,16,12,15,12,1,11,10,7,2,false
39202810,2025-02-27 09:52:47,Rudy,Perraud,16,22,79085,12200.0,187.0,77.0,22.03,87301,1420000.0,0,0,0,23,0,0,0,0,0,0,0,17,4,10,15,10,11,8,11,1,10,4,3,1,true
39502944,2025-02-27 09:52:47,Srboljub,Pleh,47,19,79085,6100.0,177.0,71.5,22.81,41181,716000.0,0,0,0,7,0,0,0,0,0,0,0,16,4,6,14,9,11,9,7,0,3,5,5,2,true
39058237,2025-02-27 09:52:47,Marqueto,Pratto,21,22,79085,15400.0,178.0,74.5,23.53,121195,2004000.0,0,28,20,70,0,0,0,0,0,0,0,18,11,11,15,13,11,13,8,0,9,9,4,2,true
39315725,2025-02-27 09:52:47,Đỗ,Quốc Việt,84,20,79085,10200.0,182.0,81.1,24.5,85841,1169000.0,0,0,0,22,0,0,0,0,0,2,0,17,4,5,15,9,11,9,4,0,11,6,4,1,true
39611149,2025-02-27 09:52:47,Michał,Raszkiewicz,1,19,79085,6700.0,182.0,88.3,26.65,3065,782000.0,0,0,0,3,0,0,0,0,0,0,0,14,2,6,14,8,10,9,10,1,5,4,2,2,true
38532631,2025-02-27 09:52:47,Constantín,Scher,19,28,79085,43500.0,170.0,65.1,22.54,6025,2949000.0,0,44,36,132,0,0,0,0,0,0,0,10,16,11,17,17,12,14,11,2,9,13,10,2,false
38737051,2025-02-27 09:52:47,Luk,Schockaert,28,27,79085,35600.0,186.0,87.5,25.3,22091,2672000.0,2,0,4,131,0,0,0,0,0,0,0,15,11,11,17,14,11,10,8,1,15,8,8,1,false
38981775,2025-03-06 09:24:44,Alexis,Aparicio,97,24,79085,27400.0,185.0,79.2,23.13,102275,2878000.0,0,74,10,82,0,0,0,0,0,0,0,15,10,11,16,13,12,11,9,0,6,10,15,3,true
38159957,2025-03-06 09:24:44,Wayne,Armstrong,3,30,79085,40300.0,184.0,82.6,24.4,3878,2966000.0,2,1,2,211,0,0,0,0,0,0,0,17,15,11,17,16,13,11,8,1,14,7,6,1,false
38862878,2025-03-06 09:24:44,Simon,Danayan,66,25,79085,51600.0,188.0,82.1,23.22,47100,6490000.0,0,0,0,131,0,0,0,0,0,0,0,18,12,11,17,14,14,5,12,14,6,5,6,0,false
39172644,2025-03-06 09:24:44,Vigen,Darbinyan,66,20,79085,5700.0,181.0,77.5,23.65,47102,432000.0,0,0,1,30,0,0,0,0,0,2,0,4,6,7,5,5,11,5,5,0,9,4,5,1,true
39502957,2025-03-06 09:24:44,Remus-Vasile,Dragomir,9,19,79085,5600.0,179.0,75.4,23.53,61592,646000.0,1,0,1,9,0,0,0,0,0,0,0,10,4,4,15,9,10,6,5,0,6,8,10,3,true
38958862,2025-03-06 09:24:44,Hieronim,Dudzik,1,25,79085,31200.0,186.0,73.7,21.31,50824,2844000.0,0,98,22,102,0,0,0,0,0,0,0,16,12,11,16,14,12,13,7,1,5,11,12,3,false
39609997,2025-03-06 09:24:44,Marian,Gimalski,1,19,79085,5400.0,182.0,80.1,24.19,98272,483000.0,0,0,0,3,0,0,0,0,0,0,0,9,1,6,14,8,11,6,2,1,9,2,5,1,true
38145588,2025-03-06 09:24:44,Ludwik,Janecki,1,28,79085,42400.0,182.0,78.0,23.55,94816,3281000.0,1,0,4,167,0,0,0,0,0,0,0,17,14,11,17,15,13,10,8,0,15,8,9,1,false
38994322,2025-03-06 09:24:44,Aurelio,Jonckheere,28,24,79085,21400.0,181.0,82.8,25.27,13780,2088000.0,2,0,0,56,0,0,0,0,0,0,0,15,7,9,17,12,11,11,7,1,13,12,5,1,false
39069623,2025-03-06 09:24:44,Eliraz,Kabudi,52,21,79085,20700.0,185.0,77.7,22.7,58886,1901000.0,1,1,1,99,0,0,0,6,0,2,0,15,11,11,14,12,12,7,6,0,14,5,6,1,false
38958434,2025-03-06 09:24:44,Trga,Livaja,34,25,79085,57400.0,178.0,74.0,23.34,50602,4902000.0,0,0,2,118,0,0,0,0,0,0,0,8,9,11,13,11,13,6,15,13,8,7,7,0,false
38423470,2025-03-06 09:24:44,Julio César,Martínez Ugarte,17,29,79085,40700.0,176.0,77.1,24.9,21197,2583000.0,0,24,33,183,0,0,0,0,0,0,0,8,17,11,17,17,12,11,14,1,11,10,10,2,false
38028907,2025-03-06 09:24:44,Rivaldo,Moises,21,30,79085,43100.0,183.0,91.6,27.35,31591,1818000.0,1,10,31,203,0,0,0,0,0,0,0,0,17,11,14,16,12,11,14,0,13,10,5,2,false
38423923,2025-03-06 09:24:44,Rogelio,Muñoz Escuín,17,28,79085,28600.0,179.0,78.9,24.63,20767,2160000.0,1,2,8,127,0,0,0,0,0,0,0,13,15,11,17,16,11,9,10,0,13,8,8,2,false
38994945,2025-03-06 09:24:44,Lucho,Murado,17,24,79085,19200.0,184.0,72.9,21.53,20326,2061000.0,0,1,0,36,0,0,0,0,0,0,0,18,8,9,15,11,11,10,11,3,12,6,9,2,false
39512830,2025-03-06 09:24:44,Cristian Andrei,Murgoci,9,19,79085,5500.0,180.0,75.5,23.3,70852,636000.0,0,0,0,3,0,0,0,0,0,0,0,11,2,8,14,8,10,8,7,2,5,8,2,2,true
38630178,2025-03-06 09:24:44,Szczepan,Pachel,1,28,79085,52300.0,181.0,73.8,22.53,56111,2873000.0,4,3,15,146,0,0,0,0,0,0,0,6,15,11,17,16,12,15,12,1,11,10,7,2,false
39202810,2025-03-06 09:24:44,Rudy,Perraud,16,22,79085,12200.0,187.0,77.0,22.03,87301,1420000.0,0,0,0,23,0,0,0,0,0,0,0,16,4,10,15,10,11,9,11,1,10,4,3,1,true
39502944,2025-03-06 09:24:44,Srboljub,Pleh,47,19,79085,6100.0,177.0,71.5,22.81,41181,682000.0,0,0,0,7,0,0,0,0,0,0,0,13,4,6,15,9,11,9,7,0,3,5,5,2,true
39058237,2025-03-06 09:24:44,Marqueto,Pratto,21,22,79085,15400.0,178.0,74.5,23.53,121195,1940000.0,0,28,20,71,0,0,0,0,0,0,0,15,11,11,15,13,11,13,8,0,9,9,4,2,true
39315725,2025-03-06 09:24:44,Đỗ,Quốc Việt,84,20,79085,10200.0,182.0,81.1,24.5,85841,1131000.0,0,0,0,22,0,0,0,0,0,2,0,15,4,5,15,9,11,9,4,0,12,6,4,1,true
39611149,2025-03-06 09:24:44,Michał,Raszkiewicz,1,19,79085,6700.0,182.0,88.3,26.65,3065,818000.0,0,0,0,3,0,0,0,0,0,0,0,14,2,6,14,8,10,9,10,1,5,4,2,2,true
38532631,2025-03-06 09:24:44,Constantín,Scher,19,28,79085,43500.0,170.0,65.1,22.54,6025,3311000.0,0,44,36,134,0,0,0,0,11,0,0,13,16,11,17,16,12,14,11,2,9,13,10,2,false
38737051,2025-03-06 09:24:44,Luk,Schockaert,28,27,79085,35600.0,186.0,87.5,25.3,22091,2495000.0,2,0,4,133,0,0,0,0,0,0,0,12,11,11,17,14,11,10,8,1,15,8,8,1,false
38981775,2025-03-13 09:40:28,Alexis,Aparicio,97,24,79085,27400.0,185.0,79.2,23.13,102275,2809000.0,0,76,10,83,0,0,0,0,0,0,0,13,10,11,16,13,12,11,9,0,6,10,15,3,true
38159957,2025-03-13 09:40:28,Wayne,Armstrong,3,30,79085,40300.0,184.0,82.6,24.4,3878,3000000.0,2,1,2,212,0,0,0,0,0,0,0,18,15,11,17,16,13,11,8,1,14,7,6,1,false
38862878,2025-03-13 09:40:28,Simon,Danayan,66,25,79085,51600.0,188.0,82.1,23.22,47100,6540000.0,0,0,0,132,0,0,0,0,0,0,0,18,12,11,17,14,14,5,12,14,6,5,6,0,false
39172644,2025-03-13 09:40:28,Vigen,Darbinyan,66,20,79085,5700.0,181.0,77.5,23.65,47102,490000.0,0,0,1,30,0,0,0,0,0,2,0,7,6,7,8,7,11,5,5,0,9,4,5,1,true
39502957,2025-03-13 09:40:28,Remus-Vasile,Dragomir,9,19,79085,5600.0,179.0,75.4,23.53,61592,662000.0,1,0,1,9,0,0,0,0,0,0,0,10,4,4,15,9,10,6,5,0,6,8,10,3,true
38958862,2025-03-13 09:40:28,Hieronim,Dudzik,1,25,79085,31200.0,186.0,73.7,21.31,50824,2772000.0,0,98,22,102,0,0,0,0,0,0,0,15,12,11,13,13,12,13,7,1,5,11,12,3,false
39609997,2025-03-13 09:40:28,Marian,Gimalski,1,19,79085,5400.0,182.0,80.1,24.19,98272,530000.0,0,0,0,3,0,0,0,0,0,0,0,11,1,6,15,8,11,7,2,1,9,2,5,1,true
38145588,2025-03-13 09:40:28,Ludwik,Janecki,1,28,79085,42400.0,182.0,78.0,23.55,94816,3279000.0,2,0,4,168,0,0,0,0,0,0,0,18,14,11,17,15,13,10,8,0,15,8,9,1,false
38994322,2025-03-13 09:40:28,Aurelio,Jonckheere,28,24,79085,21400.0,181.0,82.8,25.27,13780,1990000.0,2,0,0,57,0,0,0,0,0,0,0,13,7,9,17,12,11,11,7,1,13,12,5,1,false
39069623,2025-03-13 09:40:28,Eliraz,Kabudi,52,21,79085,20700.0,185.0,77.7,22.7,58886,1986000.0,1,1,1,100,0,0,0,6,0,0,0,16,11,11,15,13,12,7,6,0,14,5,6,2,false
38958434,2025-03-13 09:40:28,Trga,Livaja,34,25,79085,57400.0,178.0,74.0,23.34,50602,5188000.0,0,0,2,118,0,0,0,0,0,0,0,10,9,11,14,12,13,7,15,13,8,7,7,0,false
38423470,2025-03-13 09:40:28,Julio César,Martínez Ugarte,17,29,79085,40700.0,176.0,77.1,24.9,21197,2510000.0,0,24,33,184,0,0,0,0,0,0,0,7,17,11,17,17,12,11,14,1,11,10,10,2,false
38028907,2025-03-13 09:40:28,Rivaldo,Moises,21,30,79085,43100.0,183.0,91.6,27.35,31591,1885000.0,1,10,32,204,0,0,0,0,0,0,0,0,17,11,14,16,12,11,14,0,13,10,5,2,false
38423923,2025-03-13 09:40:28,Rogelio,Muñoz Escuín,17,28,79085,28600.0,179.0,78.9,24.63,20767,2341000.0,1,2,8,128,0,0,0,0,0,0,0,16,15,11,17,16,11,9,10,0,14,8,8,1,false
38994945,2025-03-13 09:40:28,Lucho,Murado,17,24,79085,19200.0,184.0,72.9,21.53,20326,2033000.0,0,1,0,37,0,0,0,0,0,0,0,17,8,9,15,12,11,10,11,3,12,6,9,2,false
39512830,2025-03-13 09:40:28,Cristian Andrei,Murgoci,9,19,79085,5500.0,180.0,75.5,23.3,70852,638000.0,0,0,0,3,0,0,0,0,0,0,0,10,3,8,15,9,10,8,7,2,5,8,2,2,true
38630178,2025-03-13 09:40:28,Szczepan,Pachel,1,28,79085,52300.0,181.0,73.8,22.53,56111,2793000.0,0,3,15,146,0,0,0,0,0,0,0,5,15,11,15,15,12,15,12,1,11,10,8,2,false
39202810,2025-03-13 09:40:28,Rudy,Perraud,16,22,79085,12200.0,187.0,77.0,22.03,87301,1474000.0,0,0,0,23,0,0,0,0,0,0,0,17,5,10,15,10,11,9,11,1,10,5,3,1,true
39502944,2025-03-13 09:40:28,Srboljub,Pleh,47,19,79085,6100.0,177.0,71.5,22.81,41181,657000.0,0,0,0,7,0,0,0,0,0,0,0,10,4,6,15,10,11,9,7,0,3,5,6,2,true
39058237,2025-03-13 09:40:28,Marqueto,Pratto,21,22,79085,15400.0,178.0,74.5,23.53,121195,1855000.0,0,28,20,71,0,0,0,0,0,0,0,12,11,11,16,13,11,13,8,0,9,9,4,2,true
39315725,2025-03-13 09:40:28,Đỗ,Quốc Việt,84,20,79085,10200.0,182.0,81.1,24.5,85841,1101000.0,0,0,0,22,0,0,0,0,0,2,0,13,4,5,15,10,11,10,4,0,12,6,4,1,true
39611149,2025-03-13 09:40:28,Michał,Raszkiewicz,1,19,79085,6700.0,182.0,88.3,26.65,3065,850000.0,0,0,0,3,0,0,0,0,0,0,0,15,2,6,15,9,10,9,11,1,5,4,2,2,true
38532631,2025-03-13 09:40:28,Constantín,Scher,19,28,79085,43500.0,170.0,65.1,22.54,6025,2992000.0,0,44,36,134,0,0,0,0,6,0,0,10,16,11,15,16,12,14,11,2,9,13,10,2,false
38737051,2025-03-13 09:40:28,Luk,Schockaert,28,27,79085,35600.0,186.0,87.5,25.3,22091,2653000.0,2,0,4,134,0,0,0,0,0,0,0,14,11,11,17,14,11,10,8,1,15,8,8,1,false
38981775,2025-03-20 18:41:10,Alexis,Aparicio,97,25,79085,39900.0,185.0,79.2,23.13,102275,2530000.0,0,76,10,83,0,0,0,0,0,0,0,10,10,11,15,12,12,11,9,0,6,10,15,3,true
38159957,2025-03-20 18:41:10,Wayne,Armstrong,3,31,79085,37900.0,184.0,82.6,24.4,3878,2786000.0,2,1,2,212,0,0,0,0,0,0,0,15,15,11,15,15,13,11,8,1,14,7,6,1,false
38862878,2025-03-20 18:41:10,Simon,Danayan,66,26,79085,56900.0,188.0,82.1,23.22,47100,6572000.0,0,0,0,132,0,0,0,0,0,0,0,18,12,11,16,14,14,5,12,14,6,5,6,0,false
39172644,2025-03-20 18:41:10,Vigen,Darbinyan,66,21,79085,7200.0,181.0,77.5,23.65,47102,542000.0,0,0,1,30,0,0,0,0,0,2,0,9,6,7,10,8,11,5,5,0,9,4,5,1,true
39502957,2025-03-20 18:41:10,Remus-Vasile,Dragomir,9,20,79085,8200.0,179.0,75.4,23.53,61592,703000.0,1,0,1,9,0,0,0,0,0,0,0,11,4,4,16,10,10,6,5,0,6,8,10,3,true
38958862,2025-03-20 18:41:10,Hieronim,Dudzik,1,26,79085,36300.0,186.0,73.7,21.31,50824,2846000.0,0,98,22,102,0,0,0,0,0,0,0,16,12,11,12,12,12,13,7,1,5,11,12,3,false
39609997,2025-03-20 18:41:10,Marian,Gimalski,1,20,79085,6900.0,182.0,80.1,24.19,98272,554000.0,0,0,0,3,0,0,0,0,0,0,0,11,1,6,16,9,11,7,2,1,9,2,5,1,true
38145588,2025-03-20 18:41:10,Ludwik,Janecki,1,29,79085,43300.0,182.0,78.0,23.55,94816,3105000.0,2,0,4,168,0,0,0,0,0,0,0,15,14,11,16,15,13,10,8,0,15,8,9,1,false
38994322,2025-03-20 18:41:10,Aurelio,Jonckheere,28,25,79085,25600.0,181.0,82.8,25.27,13780,1913000.0,2,0,0,57,0,0,0,0,0,0,0,11,7,9,16,12,11,11,7,1,13,12,5,1,false
39069623,2025-03-20 18:41:10,Eliraz,Kabudi,52,22,79085,27000.0,185.0,77.7,22.7,58886,2083000.0,1,1,1,100,0,0,0,6,0,0,0,18,11,11,14,12,12,7,6,0,14,5,6,1,false
38958434,2025-03-20 18:41:10,Trga,Livaja,34,26,79085,62200.0,178.0,74.0,23.34,50602,5655000.0,0,0,2,118,0,0,0,0,0,0,0,13,9,11,15,12,13,7,15,13,8,7,7,0,false
38423470,2025-03-20 18:41:10,Julio César,Martínez Ugarte,17,30,79085,41800.0,176.0,77.1,24.9,21197,2513000.0,0,24,33,184,0,0,0,0,0,0,0,7,17,11,16,16,12,11,14,1,11,10,10,2,false
38028907,2025-03-20 18:41:10,Rivaldo,Moises,21,31,79085,41500.0,183.0,91.6,27.35,31591,2199000.0,1,10,32,204,0,0,0,0,0,0,0,4,17,11,14,16,12,11,14,0,13,10,5,2,false
38423923,2025-03-20 18:41:10,Rogelio,Muñoz Escuín,17,29,79085,29400.0,179.0,78.9,24.63,20767,2176000.0,1,2,8,128,0,0,0,0,0,0,0,14,15,11,16,15,11,9,10,0,14,8,8,2,false
38994945,2025-03-20 18:41:10,Lucho,Murado,17,25,79085,22100.0,184.0,72.9,21.53,20326,1958000.0,0,1,0,37,0,0,0,0,0,0,0,15,8,9,16,12,11,10,11,3,12,6,9,2,false
39512830,2025-03-20 18:41:10,Cristian Andrei,Murgoci,9,20,79085,7900.0,180.0,75.5,23.3,70852,595000.0,0,0,0,3,0,0,0,0,0,0,0,7,3,8,16,9,10,9,7,2,5,8,2,2,true
38630178,2025-03-20 18:41:10,Szczepan,Pachel,1,29,79085,55200.0,181.0,73.8,22.53,56111,3223000.0,0,3,15,146,0,0,0,0,0,0,0,9,15,11,14,15,12,15,12,1,11,10,8,2,false
39202810,2025-03-20 18:41:10,Rudy,Perraud,16,23,79085,16700.0,187.0,77.0,22.03,87301,1429000.0,0,0,0,23,0,0,0,0,0,0,0,15,5,10,16,10,11,9,11,1,10,5,3,1,true
39502944,2025-03-20 18:41:10,Srboljub,Pleh,47,20,79085,8400.0,177.0,71.5,22.81,41181,665000.0,0,0,0,7,0,0,0,0,0,0,0,10,5,6,16,10,11,9,7,0,3,5,6,2,true
39058237,2025-03-20 18:41:10,Marqueto,Pratto,21,23,79085,25900.0,178.0,74.5,23.53,121195,1912000.0,0,28,20,71,0,0,0,0,0,0,0,12,11,11,16,13,11,13,8,0,9,9,4,2,true
39315725,2025-03-20 18:41:10,Đỗ,Quốc Việt,84,21,79085,13500.0,182.0,81.1,24.5,85841,1175000.0,0,0,0,22,0,0,0,0,0,2,0,14,4,5,16,10,11,10,4,0,12,6,4,1,true
39611149,2025-03-20 18:41:10,Michał,Raszkiewicz,1,20,79085,9400.0,182.0,88.3,26.65,3065,941000.0,0,0,0,3,0,0,0,0,0,0,0,17,2,7,15,9,10,9,11,1,5,4,2,2,true
38532631,2025-03-20 18:41:10,Constantín,Scher,19,29,79085,45400.0,170.0,65.1,22.54,6025,2637000.0,0,44,36,134,0,0,0,0,0,0,0,6,16,11,15,15,12,14,11,2,9,13,10,2,false
38737051,2025-03-20 18:41:10,Luk,Schockaert,28,28,79085,37700.0,186.0,87.5,25.3,22091,2620000.0,2,0,4,134,0,0,0,0,0,0,0,14,11,11,16,14,11,10,8,1,15,8,8,1,false
38981775,2025-03-27 08:39:05,Alexis,Aparicio,97,25,79085,39900.0,185.0,79.2,23.13,102275,2780000.0,0,79,11,85,0,0,0,0,0,0,0,12,10,11,15,13,12,11,9,0,6,10,15,3,false
38159957,2025-03-27 08:39:05,Wayne,Armstrong,3,31,79085,37900.0,184.0,82.6,24.4,3878,2777000.0,2,1,2,214,0,0,0,0,0,0,0,16,15,11,15,15,13,11,8,1,14,7,6,1,false
38862878,2025-03-27 08:39:05,Simon,Danayan,66,26,79085,56900.0,188.0,82.1,23.22,47100,6615000.0,0,0,0,133,0,0,0,0,0,0,0,18,12,11,16,14,14,5,12,14,6,5,6,0,false
39172644,2025-03-27 08:39:05,Vigen,Darbinyan,66,21,79085,7200.0,181.0,77.5,23.65,47102,558000.0,0,0,1,31,0,0,0,0,0,2,0,9,6,7,11,8,11,5,5,0,9,4,6,1,true
39502957,2025-03-27 08:39:05,Remus-Vasile,Dragomir,9,20,79085,8200.0,179.0,75.4,23.53,61592,788000.0,1,2,1,10,0,0,0,0,0,0,0,15,4,4,16,10,10,7,5,0,6,8,10,3,true
38958862,2025-03-27 08:39:05,Hieronim,Dudzik,1,26,79085,36300.0,186.0,73.7,21.31,50824,2781000.0,1,102,22,104,0,0,0,0,0,0,0,15,12,11,13,13,12,13,7,1,5,11,12,3,false
39609997,2025-03-27 08:39:05,Marian,Gimalski,1,20,79085,6900.0,182.0,80.1,24.19,98272,523000.0,0,0,0,4,0,0,0,0,0,0,0,8,2,6,16,9,11,7,2,1,9,2,5,1,true
38145588,2025-03-27 08:39:05,Ludwik,Janecki,1,29,79085,43300.0,182.0,78.0,23.55,94816,3057000.0,2,0,4,170,0,0,0,0,0,0,0,15,14,11,16,15,13,10,8,0,15,8,9,1,false
38994322,2025-03-27 08:39:05,Aurelio,Jonckheere,28,25,79085,25600.0,181.0,82.8,25.27,13780,1964000.0,2,0,0,59,0,0,0,0,0,0,0,11,7,9,16,12,11,11,7,1,13,12,5,1,false
39069623,2025-03-27 08:39:05,Eliraz,Kabudi,52,22,79085,27000.0,185.0,77.7,22.7,58886,1990000.0,1,1,1,103,0,0,0,6,0,0,0,15,11,11,15,13,12,7,6,0,14,5,6,1,true
38958434,2025-03-27 08:39:05,Trga,Livaja,34,26,79085,62200.0,178.0,74.0,23.34,50602,5426000.0,0,0,2,120,0,0,0,0,0,0,0,11,9,11,15,12,13,7,15,13,8,7,7,0,false
38423470,2025-03-27 08:39:05,Julio César,Martínez Ugarte,17,30,79085,41800.0,176.0,77.1,24.9,21197,2551000.0,0,25,33,186,0,0,0,0,0,0,0,7,17,11,16,16,12,11,14,1,11,10,10,2,false
